VIDEO_ID,VIDEO_THUMBNAIL_ID,VIDEO_TITLE,VIDEO_DESCRIPTION,VIDEO_CATEGORY,VIDEO_CREATED_AT,VIDEO_TOTAL_VIEWS,VIDEO_DURATION,USER_ID,CHANNEL_NAME,SUBSCRIBERS_COUNT,USER_PROFILE_PICTURE,VIDEO_FILE
-op6i-J4p55AldVqeGSiM,5BosRS4FJSc1WoZvzGFy9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
L8tawPei6Y3SNqBPc71lf,7t14Dp4mmqVaw-qCVbSI3,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
qwyTA8Ruo9D0O6pRvXo8H,TO5WddvybOKESG2abYCly,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
aXYH2Wr7LeTCQqh82T5yA,T0uWH2HlZBbYYIhxgmhO7,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
YsPtndjab4-aW_kzzwZii,MY9QrDQqS3WHH_OBdWEHz,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
uyqQZJuIqn_TMcXMj6pKk,QVSQrI_KR7_1lH0gnj73x,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
eJ7LC9JUowQEGXGu5upRO,1H5UHiIfJcSdNCWak7g37,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
fyy1zdz4beCxt694ozhvU,Q-rTeJulj4mPH4e2LXVpF,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
LIz49fnwPxBl1funIrWHm,toNaDOSWYpFgBlzAOgejg,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
wGQtnQR71njtPZfrBhlUx,dgAua9U8hAci6MFDlhhE3,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
JuZjYgAJNpHu01Rqt9NeG,YH9yVXQEZ3GFaoSIPYwuM,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
9rWEqKeJHdinXvQIfc8xC,EG9MHLFe6GIqcFKtGOn1X,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
QA-rFE7DtPj_C2i1JHD_A,OfTbvX3WjjDmqzQbiDliZ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
YmCIS8yIhVkOMg3Oakt9M,_NFZJ90Hknh9v1tLkdl7V,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
-PAzoEVrUmCMkpYzOXEoQ,3QpmXgJML5zD8EbXbIxoR,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
2F4xs4KJbFClDTVf3zJCJ,ZyoyNp5bgHgGTTFMNjmMU,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
1Um8gUlZcxHczGn697Wpm,BI8Xp6TpHrVDb0sX4Byvi,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
rXlTt4jsbHlmUYIMA7mi8,3S-ZDSQX_GnVJ59-b_9Ct,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
0wi9FFnEVpzZUixbaqW9F,VASMBotCT7uQZ2xpb1pqS,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
yYwJZZnv0lDMwMDYaDavT,GNAkppwMVIOlx8cewWSqP,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
usD9jX1ot8omZi021Apcw,YVqKvtiXBh6xR3EyZlgAq,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
LBqrsae3FVig9eVXCHSwx,gVysTeUY6VFOji5CeyDeC,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
6eHzP8XKL22HAq1tK2OmK,CVl0w2WxJt859VDl0h_hI,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
VO4xUIxKhsq5K0DfDu52U,YsRzHTGSBk0vM4jBuLnN7,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
710Rg5BhbDWZUIeCoXmci,I0iMSizSBMYGjnxQJ4zmR,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
sz8Dbjm-tHXo9EBq7zZqW,PFBCeoTXgZ1vdgmFN0vAS,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
QcFZO9rC_hW2FJACLKTUF,GE4jmkJNdJkbhgHQ1XrBX,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
nPrOE2dsOD7OfWghwQj8b,yRPl8FaBSIe5yUp6nvpG4,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
9LekIKdtckyYxGjxafNjN,AEnyy-v6lCCAk9pF0Gsp5,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
8fBfsI3ztq_QBCSA7fsg3,O3i0nUK2qAojWg5u0bBoa,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
CR9mfWvcgq0nGYpXgBQ7n,9tJp5naSeAtn1sC7S_H21,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
S87qRH7aipDKhhXuqPHWx,5DIj4CjLKlWyGKJ8JUCwb,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
B36mMjQGF0f3UMHYFF1tj,I5JGxrfvA_nTrZeReaMRp,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
MvTVfDEVrpp91GVbE9x9Q,DrVWWK_-4QvoWqZxXsyha,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
J5Koika6z2Mqod9e-pyRB,GMXZ59XT2vtSc4ExrG7oO,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
OP4abJFB-FlRnj3SXB1aE,yp3OkrVEKzNkT6F06UpKF,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
kdkMlNQ4b6X8Yxl1flp7h,DdAQK4zzBn0xVV9ob0rlk,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
qMIU79HpMgLK4SmsoOtXi,9yb298y6wnmWbae7zqy7n,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
2tFJtRTBQLgpQ5GZ_69Hj,wg8mP-PVm8G1STrCTvaUH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
oWHeRK3WWiBhxcVHfQOyo,zl3DaUaupGVBx1BfxmYp_,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
PoPkVoryEQ5L-ZaaxVg9P,yex7nH6N1Dk3lL0L5F8C4,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
09SDiQRnnIWNxcJOPR2ia,Qaebrv7fxPrYCfoEgk-GY,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
HcxGtBWjMDcia7pzZf5n3,mSY4UbRCu2AVMBuvDC18l,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
qFqv6vEUupXxTSsSbdkxT,QAVyNDWg2rZ0gZNEGyyEH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
zL1XeQXmKUKTiFx6aRwa_,TGZVKjEe73PAvmVPGwiwK,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
fHkRd1khH5oGJmy3SD7w2,i0zRz-HPzgUZfOAC0VDZx,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
bjYW_N2X-LlvbNS-Cf5In,mXk5hkPsoxmfd8-gHGnFC,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
f0WThVSER7cr67cJMr6o_,QrWd4RKxWvb2pYAwQ2OLP,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
oC5g_rwqt5TcUOOCMivSW,rif17VxnHPkQ9eA36JU-9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
edzKk2iSC8aEAd73lGi33,74Hm2Mt2V7HjYCPYbDgFY,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
jtblIZlIMNLRHCFkt75vk,7YqUefGKvhc34KvgqsUvG,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
gwGhq6Zy__sy9K9OvzzKo,X7ijCSnK-6A7adbzsHVDt,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
MRWLMZsWi5CJTn8DGqZzr,FDL2vkdU4aJ-67dWOTTHI,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
XTN4d7qURD28C2j367I4A,7ScVLlRofhiebEGpJW2Ne,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
JmFaKnnraenV3A6oa0pmW,SgfaKcuSYXP1m7nt6AlEm,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
gGDBnyqUUdrhvXR32FRLe,FDYhFZJc-Ol2zrFYZ4GvV,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
DjvPCJLgBSvKLdaUAezaz,XzRxzF0rkpFPYEMBnWHIb,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
PKpESgB9CdACxJ45BXDB9,I1qEcFwwKmW8APvEHHhgN,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
HvauLCZuMxazqpLpIY-gR,tIbcAEtJw18Jw5NooB2pH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ONpOj3metx9Ib75afZfc-,pBS6uyWkyZUXpewt842Q7,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
QDzfd4FK7DJNxTIpLdnMp,Lseq9_-WDGsleTfoF7VW0,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ExH_RNzlw6yHUVvgP14tH,fNXQ4YnRM1QqCXhtsxCWi,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
PEoG-0ZMfv_i6TVipj1nz,JllHoqH7Xxhbt05AXR3UJ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
usSR28Fiw0to2VHSeU0C2,-d_P5GSPQG3M1AF9mIM80,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
H0FE57vHL7Mmfx7CD-AiG,7mX3QR8ucMSmvNr4vOexC,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
jM8O0yWkonXCCg5Apgxmp,Gbx_t3E6tofxp4fqw0K0B,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
7qMtYMkaLQ4UYFJviJUg0,BCPfHowtN_RAdY6e20cLb,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
9EN2ms9RYD6qn1JScOEk6,_kyhzFghQ9OfV5b1ZcIEK,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
0UNFnvixnk7I5QM5cTTLe,ircrT7d-cqtwGQnL_tvj0,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
skQbB39qg1Fs8g6v0Zq3u,k_fmM1bBNh56DdrJQMkz6,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
A_iEacGzRI7N6l4GuMLna,9YgkTFNz69tjrv7cuLaBH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
RMwpHte9Hxnp77Tu_CtIe,-kdMvi4QesBc7sxHg2LDZ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
fiUVfZ_jhBYDJBK2Rrr1U,rI77c_UUroy75uSFSoVJH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
IHXdfyPuNzySyB9jcPLk1,K0TZI6YZSyxwjcSPREYFq,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
YRl0NVUJ_8MEjtZkBnZ7O,bL0gOU8l_0QtiIgQ1MCsv,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Tl81YxlDZDoDrIu6YQj_e,gYMrm4aFa_UuPb2WpHQm3,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ODkyzQPyMl-o-ztIf3dXe,ZNA1khJI1xOSdgvocMfQU,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
